1.17E+00,27.43008333
1.18E+00,27.39969444
1.18E+00,8.022916667
1.21E+00,8.094722222
1.31E+00,35.08399444
1.74E+00,33.03055556
1.45E+00,-30.19425
1.54E+00,23.56
1.03E-05,18.55393388
1.05E-05,18.78650207
